shipment_id,carrier,ship_date,status,origin,destination,freight_cost,Expected Delivery Date,Delivered_Date,delay_days
SHO0505,FEDEX,,Delivered,Chennai,Bangalore,389.71,NULL,12/31/2025,NULL
SHO0507,FEDEX,,In Transit,Bangalore,Delhi,443.62,03/20/2025,NULL,NULL
SHO0512,BLUEDART,,Delivered,Pune,Mumbai,280.97,NULL,NULL,NULL
SHO0514,DHL,05/17/2025,Delivered,Pune,Mumbai,170.77,NULL,05/21/2025,NULL
SHO0515,FEDEX,,In Transit,Pune,Chennai,276.04,04/15/2026,NULL,NULL
SHO0517,DHL,02/16/2024,Pending,Chennai,Pune,-17.57,02/21/2024,NULL,NULL
SHO0518,DHL,07/02/2024,Delivered,Pune,Chennai,25.68,07/07/2024,NULL,NULL
SHO0519,DHL,03/21/2024,Delivered,Hyderabad,Delhi,489.67,NULL,03/24/2024,NULL
,BLUEDART,11/06/2024,Pending,Chennai,Mumbai,391.62,NULL,NULL,NULL
SHO0521,DHL,,Delayed,Pune,Delhi,41.35,06/05/2026,08/06/2026,NULL
,FEDEX,06/19/2024,Delayed,Pune,Hyderabad,348.49,06/24/2024,02/07/2024,NULL
SHO0526,FEDEX,10/01/2026,Delivered,Hyderabad,Mumbai,146.42,01/15/2026,NULL,NULL
SHO0528,DHL,04/26/2024,UNKNOWN,Delhi,Chennai,51.48,02/05/2024,NULL,NULL
SHO0529,DHL,10/09/2025,Delivered,Bangalore,Chennai,-19.6,09/12/2025,09/17/2025,5
SHO0530,DHL,,In Transit,Bangalore,Pune,448.37,06/13/2026,NULL,NULL
SHO0532,BLUEDART,10/02/2026,Delivered,Hyderabad,Delhi,227.2,02/13/2026,02/13/2026,0
SHO0533,DHL,12/03/2024,Delayed,Bangalore,Chennai,116.22,03/17/2024,03/20/2024,NULL
SHO0534,BLUEDART,,In Transit,Bangalore,Chennai,153.16,05/11/2024,NULL,NULL
SHO0535,BLUEDART,,UNKNOWN,Hyderabad,Chennai,38.98,04/07/2025,NULL,NULL
SHO0536,BLUEDART,07/07/2025,UNKNOWN,Hyderabad,Bangalore,43.97,07/13/2025,NULL,NULL
,DHL,,Delayed,Delhi,Chennai,344.55,05/06/2025,06/10/2025,NULL
SHO0540,DHL,01/13/2025,Delivered,Mumbai,Pune,225.23,NULL,01/23/2025,NULL
SHO0541,DHL,,Pending,Hyderabad,Bangalore,332.47,NULL,NULL,NULL
SHO0542,FEDEX,,In Transit,Pune,Bangalore,-16.01,NULL,NULL,NULL
SHO0544,BLUEDART,11/03/2026,In Transit,Mumbai,Delhi,195.63,03/18/2026,NULL,NULL
SHO0546,BLUEDART,,Delivered,Pune,Bangalore,367.53,11/10/2025,10/10/2025,0
SHO0548,BLUEDART,06/01/2026,Delayed,Pune,Chennai,117.17,04/06/2026,06/11/2026,NULL
SHO0549,DHL,02/21/2025,Delivered,Hyderabad,Mumbai,18.13,02/27/2025,NULL,NULL
,DHL,02/09/2024,Delivered,Pune,Delhi,266.26,05/09/2024,10/09/2024,153
SHO0552,BLUEDART,,Accepted,Hyderabad,Delhi,491.48,01/20/2025,NULL,NULL
SHO0553,BLUEDART,,Pending,Hyderabad,Pune,78.52,06/03/2024,NULL,NULL
SHO0554,BLUEDART,,Delayed,Chennai,Pune,149.28,05/11/2024,11/08/2024,NULL
,BLUEDART,10/06/2024,Accepted,Delhi,Chennai,304.12,10/10/2024,NULL,NULL
SHO0556,FEDEX,11/19/2025,UNKNOWN,Pune,Hyderabad,159.63,NULL,12/04/2025,NULL
SHO0557,BLUEDART,12/04/2026,In Transit,Pune,Mumbai,399.93,04/16/2026,NULL,NULL
SHO0559,FEDEX,05/19/2025,Delivered,Pune,Mumbai,330.04,NULL,05/20/2025,NULL
,BLUEDART,08/01/2025,Delayed,Bangalore,Chennai,-42.09,08/04/2025,06/08/2025,NULL
SHO0562,FEDEX,,Pending,Pune,Bangalore,129.65,NULL,NULL,NULL
,BLUEDART,12/07/2025,UNKNOWN,Pune,Delhi,475.51,12/10/2025,NULL,NULL
SHO0566,DHL,,UNKNOWN,Chennai,Pune,141.24,10/30/2024,NULL,NULL
SHO0567,BLUEDART,,Delivered,Chennai,Pune,463.8,12/15/2024,NULL,NULL
SHO0568,BLUEDART,,Accepted,Hyderabad,Bangalore,164.18,09/26/2024,NULL,NULL
SHO0570,DHL,,Delayed,Chennai,Bangalore,164.8,06/01/2026,06/05/2026,NULL
,FEDEX,,Pending,Chennai,Hyderabad,346.06,05/09/2024,NULL,NULL
SHO0574,DHL,,Delayed,Hyderabad,Delhi,408.87,01/25/2024,01/26/2024,NULL
SHO0578,FEDEX,06/22/2025,Delivered,Bangalore,Delhi,200.31,NULL,02/07/2025,NULL
SHO0580,DHL,09/28/2025,UNKNOWN,Mumbai,Bangalore,167.14,03/10/2025,NULL,NULL
SHO0581,DHL,,Accepted,Delhi,Pune,NULL,11/03/2024,NULL,NULL
SHO0586,DHL,12/03/2025,Delivered,Mumbai,Chennai,153.95,10/12/2025,NULL,NULL
SHO0588,DHL,,Pending,Hyderabad,Pune,23.03,NULL,NULL,NULL
SHO0589,BLUEDART,02/28/2024,In Transit,Pune,Chennai,220.75,02/03/2024,NULL,NULL
SHO0591,DHL,06/03/2024,Accepted,Hyderabad,Chennai,151.56,03/09/2024,NULL,NULL
SHO0592,FEDEX,04/02/2025,Pending,Delhi,Mumbai,397.59,02/07/2025,NULL,NULL
SHO0594,BLUEDART,03/19/2024,Accepted,Pune,Mumbai,-18.97,03/23/2024,NULL,NULL
SHO0597,DHL,,UNKNOWN,Bangalore,Delhi,127.69,06/09/2024,NULL,NULL
SHO0599,FEDEX,,Delayed,Hyderabad,Pune,382.22,08/20/2024,08/23/2024,NULL
SHO0601,FEDEX,01/12/2025,Delayed,Bangalore,Chennai,-40.95,NULL,01/22/2025,NULL
,DHL,10/08/2025,Delivered,Chennai,Delhi,145.37,10/15/2025,NULL,NULL
SHO0604,DHL,,In Transit,Delhi,Chennai,7.97,11/02/2024,NULL,NULL
SHO0605,FEDEX,06/17/2025,Delivered,Bangalore,Pune,486.99,06/24/2025,NULL,NULL
SHO0609,BLUEDART,04/19/2026,Delivered,Mumbai,Hyderabad,199.56,04/24/2026,NULL,NULL
SHO0610,BLUEDART,03/14/2024,In Transit,Chennai,Mumbai,-0.74,03/19/2024,NULL,NULL
SHO0612,FEDEX,,Delivered,Bangalore,Delhi,203.4,06/12/2025,NULL,NULL
SHO0613,BLUEDART,,Delivered,Bangalore,Pune,294.29,12/19/2025,12/24/2025,5
SHO0614,BLUEDART,,Pending,Mumbai,Chennai,485.0,12/26/2025,NULL,NULL
SHO0618,BLUEDART,03/22/2024,In Transit,Pune,Delhi,-30.29,03/24/2024,NULL,NULL
SHO0619,DHL,03/19/2026,Delayed,Bangalore,Chennai,-23.83,NULL,NULL,NULL
SHO0620,FEDEX,,Accepted,Bangalore,Delhi,58.97,11/22/2024,NULL,NULL
SHO0621,BLUEDART,01/27/2024,Pending,Mumbai,Hyderabad,-8.72,NULL,NULL,NULL
,DHL,05/02/2025,Delivered,Delhi,Chennai,417.12,04/05/2025,05/08/2025,33
SHO0626,BLUEDART,,Delivered,Mumbai,Pune,113.02,03/28/2026,03/27/2026,0
,DHL,11/19/2024,Delayed,Chennai,Mumbai,393.37,NULL,11/27/2024,NULL
SHO0631,DHL,,Delivered,Bangalore,Hyderabad,-49.51,12/21/2025,12/26/2025,5
SHO0632,BLUEDART,,In Transit,Mumbai,Delhi,146.82,02/20/2026,NULL,NULL
SHO0633,BLUEDART,,Delivered,Pune,Mumbai,14.94,04/16/2025,04/21/2025,5
SHO0635,FEDEX,09/07/2024,Delayed,Hyderabad,Chennai,-11.09,NULL,NULL,NULL
SHO0637,FEDEX,,Pending,Delhi,Pune,25.04,NULL,NULL,NULL
SHO0638,DHL,07/02/2025,Pending,Mumbai,Pune,394.13,02/13/2025,NULL,NULL
SHO0640,DHL,06/02/2025,UNKNOWN,Pune,Hyderabad,130.86,08/06/2025,NULL,NULL
SHO0641,FEDEX,,Delayed,Bangalore,Chennai,254.7,04/07/2025,NULL,NULL
SHO0643,FEDEX,,In Transit,Pune,Mumbai,465.32,11/26/2025,NULL,NULL
SHO0644,BLUEDART,11/09/2025,Delayed,Bangalore,Chennai,163.42,09/14/2025,09/20/2025,NULL
SHO0646,DHL,,Accepted,Chennai,Delhi,387.94,08/27/2025,NULL,NULL
SHO0647,FEDEX,05/04/2026,Delivered,Hyderabad,Mumbai,313.13,11/04/2026,04/15/2026,0
SHO0648,FEDEX,,Delivered,Pune,Mumbai,64.48,12/31/2025,01/04/2026,4
SHO0649,BLUEDART,12/10/2025,Accepted,Hyderabad,Mumbai,-29.57,10/16/2025,NULL,NULL
SHO0652,BLUEDART,,Pending,Bangalore,Chennai,180.22,NULL,NULL,NULL
SHO0653,FEDEX,,Delayed,Mumbai,Hyderabad,116.02,01/24/2025,01/28/2025,NULL
SHO0654,FEDEX,04/25/2026,UNKNOWN,Bangalore,Chennai,462.54,05/01/2026,05/09/2026,NULL
SHO0655,FEDEX,,Accepted,Pune,Hyderabad,34.58,03/23/2025,NULL,NULL
SHO0658,FEDEX,11/28/2024,UNKNOWN,Bangalore,Hyderabad,363.35,12/03/2024,12/07/2024,NULL
SHO0660,BLUEDART,,Pending,Hyderabad,Chennai,329.75,NULL,NULL,NULL
,DHL,08/05/2024,In Transit,Pune,Mumbai,193.79,11/08/2024,NULL,NULL
SHO0664,BLUEDART,01/04/2025,Delivered,Hyderabad,Mumbai,389.82,NULL,01/14/2025,NULL
SHO0665,BLUEDART,,Delivered,Bangalore,Hyderabad,178.55,NULL,07/17/2024,NULL
SHO0666,FEDEX,06/17/2026,Delivered,Chennai,Delhi,414.99,06/23/2026,NULL,NULL
SHO0667,DHL,07/10/2024,Delivered,Hyderabad,Bangalore,481.14,10/11/2024,NULL,NULL
SHO0669,BLUEDART,,Accepted,Bangalore,Chennai,NULL,09/26/2024,NULL,NULL
SHO0670,FEDEX,,Delivered,Hyderabad,Mumbai,-50.12,06/16/2026,06/17/2026,1
SHO0671,FEDEX,,Pending,Bangalore,Hyderabad,91.04,02/24/2025,NULL,NULL
SHO0672,BLUEDART,,In Transit,Pune,Chennai,424.61,07/11/2025,NULL,NULL
SHO0678,DHL,,Delayed,Hyderabad,Chennai,124.92,02/02/2025,NULL,NULL
SHO0679,FEDEX,09/22/2025,In Transit,Delhi,Pune,-11.36,NULL,NULL,NULL
,BLUEDART,04/17/2026,In Transit,Delhi,Bangalore,122.06,04/19/2026,NULL,NULL
SHO0681,DHL,11/23/2024,Delayed,Bangalore,Hyderabad,146.55,11/30/2024,08/12/2024,NULL
SHO0685,BLUEDART,08/03/2024,UNKNOWN,Mumbai,Hyderabad,50.26,08/10/2024,NULL,NULL
SHO0687,DHL,05/02/2026,UNKNOWN,Mumbai,Hyderabad,325.17,09/02/2026,NULL,NULL
SHO0688,BLUEDART,08/02/2026,Delayed,Pune,Bangalore,211.91,NULL,02/17/2026,NULL
SHO0689,DHL,,In Transit,Delhi,Pune,487.2,06/21/2025,NULL,NULL
SHO0691,FEDEX,,Delayed,Pune,Delhi,234.11,10/17/2024,10/21/2024,NULL
SHO0693,FEDEX,04/13/2024,UNKNOWN,Mumbai,Bangalore,388.35,NULL,NULL,NULL
SHO0694,DHL,,In Transit,Bangalore,Pune,432.95,01/12/2026,NULL,NULL
SHO0697,DHL,,Pending,Hyderabad,Chennai,487.52,09/26/2024,NULL,NULL
,BLUEDART,03/27/2025,In Transit,Bangalore,Hyderabad,217.24,04/02/2025,NULL,NULL
SHO0701,DHL,10/09/2025,Pending,Delhi,Mumbai,43.33,09/17/2025,NULL,NULL
SHO0704,FEDEX,,In Transit,Hyderabad,Delhi,199.34,12/29/2024,NULL,NULL
SHO0705,BLUEDART,,Accepted,Hyderabad,Pune,255.52,NULL,NULL,NULL
SHO0707,BLUEDART,,In Transit,Hyderabad,Bangalore,121.89,NULL,NULL,NULL
SHO0709,BLUEDART,,In Transit,Chennai,Hyderabad,141.31,NULL,NULL,NULL
SHO0710,DHL,,UNKNOWN,Pune,Hyderabad,-19.87,NULL,NULL,NULL
SHO0711,DHL,01/25/2025,Delayed,Mumbai,Bangalore,33.42,01/30/2025,01/02/2025,NULL
SHO0712,BLUEDART,06/19/2026,Delivered,Delhi,Mumbai,73.41,NULL,06/25/2026,NULL
SHO0715,FEDEX,11/26/2024,Accepted,Chennai,Hyderabad,-25.91,11/28/2024,NULL,NULL
SHO0716,FEDEX,04/09/2025,Delivered,Pune,Delhi,286.27,NULL,04/13/2025,NULL
SHO0720,DHL,01/31/2024,Pending,Hyderabad,Bangalore,-66.64,02/06/2024,NULL,NULL
SHO0721,DHL,,In Transit,Delhi,Mumbai,472.87,12/05/2025,NULL,NULL
SHO0724,DHL,,In Transit,Chennai,Delhi,90.21,08/30/2025,NULL,NULL
SHO0726,FEDEX,,In Transit,Chennai,Hyderabad,-20.31,NULL,NULL,NULL
SHO0727,FEDEX,07/21/2024,In Transit,Delhi,Mumbai,-51.2,07/26/2024,NULL,NULL
SHO0728,BLUEDART,01/19/2024,Delivered,Pune,Mumbai,NULL,01/25/2024,01/23/2024,0
SHO0729,DHL,04/29/2026,UNKNOWN,Mumbai,Pune,160.75,05/03/2026,05/05/2026,NULL
SHO0731,DHL,,Accepted,Pune,Delhi,133.95,01/17/2026,NULL,NULL
SHO0733,BLUEDART,,Delivered,Hyderabad,Bangalore,204.26,08/05/2025,05/11/2025,0
SHO0734,BLUEDART,12/12/2025,Delayed,Bangalore,Hyderabad,-36.42,12/17/2025,NULL,NULL
SHO0739,DHL,,In Transit,Bangalore,Hyderabad,-13.19,04/25/2024,NULL,NULL
,FEDEX,01/21/2026,Accepted,Pune,Delhi,430.13,01/25/2026,NULL,NULL
SHO0741,DHL,05/03/2025,Delivered,Chennai,Bangalore,NULL,05/10/2025,NULL,NULL
SHO0742,FEDEX,09/27/2024,UNKNOWN,Pune,Delhi,NULL,NULL,09/10/2024,NULL
SHO0744,DHL,,UNKNOWN,Delhi,Mumbai,437.0,04/01/2026,NULL,NULL
SHO0746,BLUEDART,06/28/2024,In Transit,Mumbai,Bangalore,447.99,02/07/2024,NULL,NULL
SHO0749,BLUEDART,,Delayed,Pune,Hyderabad,123.13,NULL,09/27/2024,NULL
SHO0750,FEDEX,,In Transit,Hyderabad,Pune,64.26,06/05/2025,NULL,NULL
SHO0753,DHL,12/02/2026,Delayed,Mumbai,Pune,276.82,NULL,02/20/2026,NULL
SHO0755,BLUEDART,,Delivered,Delhi,Pune,259.08,05/10/2024,08/05/2024,87
,FEDEX,01/06/2026,Delayed,Bangalore,Delhi,387.26,01/12/2026,01/16/2026,NULL
SHO0757,BLUEDART,02/26/2024,Delayed,Mumbai,Chennai,93.96,02/03/2024,03/05/2024,NULL
SHO0761,DHL,,Delivered,Hyderabad,Delhi,337.14,12/30/2024,01/04/2025,5
,FEDEX,08/12/2025,Delivered,Chennai,Hyderabad,457.9,NULL,08/21/2025,NULL
SHO0763,BLUEDART,04/08/2024,Delivered,Hyderabad,Delhi,-18.39,04/15/2024,NULL,NULL
SHO0764,DHL,09/13/2024,Delayed,Pune,Bangalore,-58.3,09/20/2024,NULL,NULL
SHO0765,BLUEDART,,In Transit,Chennai,Bangalore,66.45,07/28/2024,NULL,NULL
SHO0766,DHL,07/27/2024,Delayed,Bangalore,Pune,389.81,NULL,04/08/2024,NULL
SHO0767,DHL,,Pending,Hyderabad,Bangalore,210.49,01/05/2026,NULL,NULL
SHO0768,DHL,,Delayed,Chennai,Delhi,209.25,04/15/2024,04/25/2024,NULL
SHO0772,DHL,04/16/2024,Delayed,Delhi,Pune,NULL,04/19/2024,04/25/2024,NULL
SHO0776,DHL,05/05/2025,Delivered,Chennai,Mumbai,-9.02,07/05/2025,05/06/2025,0
SHO0777,FEDEX,,Delivered,Chennai,Delhi,61.64,12/06/2026,NULL,NULL
SHO0778,DHL,,Delivered,Chennai,Hyderabad,240.72,11/10/2024,11/13/2024,3
SHO0781,DHL,,Accepted,Delhi,Bangalore,167.98,03/27/2025,NULL,NULL
SHO0782,BLUEDART,08/09/2025,UNKNOWN,Mumbai,Chennai,249.62,08/15/2025,08/17/2025,NULL
SHO0783,DHL,,In Transit,Hyderabad,Bangalore,251.23,10/31/2024,NULL,NULL
SHO0784,BLUEDART,06/05/2026,In Transit,Bangalore,Delhi,411.6,05/11/2026,NULL,NULL
SHO0788,DHL,,In Transit,Bangalore,Mumbai,2.99,06/19/2026,NULL,NULL
SHO0789,DHL,,Delayed,Delhi,Pune,448.89,10/26/2024,10/28/2024,NULL
SHO0790,BLUEDART,01/25/2025,Delivered,Pune,Delhi,498.74,NULL,NULL,NULL
SHO0793,FEDEX,04/27/2026,Accepted,Hyderabad,Bangalore,492.31,03/05/2026,NULL,NULL
SHO0795,DHL,,Delivered,Pune,Chennai,16.82,NULL,01/27/2024,NULL
SHO0796,FEDEX,,Delayed,Chennai,Bangalore,496.6,09/25/2025,09/27/2025,NULL
SHO0797,BLUEDART,,Pending,Hyderabad,Bangalore,-31.4,NULL,NULL,NULL
SHO0798,DHL,,In Transit,Hyderabad,Mumbai,-51.99,NULL,NULL,NULL
,FEDEX,,Delivered,Chennai,Pune,81.6,NULL,08/28/2024,NULL
SHO0801,DHL,,Pending,Delhi,Hyderabad,167.37,10/20/2024,NULL,NULL
SHO0802,FEDEX,,Accepted,Mumbai,Delhi,-0.65,NULL,NULL,NULL
SHO0803,BLUEDART,,Delivered,Delhi,Mumbai,346.6,NULL,NULL,NULL
SHO0804,BLUEDART,10/11/2025,Delivered,Bangalore,Pune,-75.38,NULL,10/18/2025,NULL
SHO0805,DHL,04/01/2024,In Transit,Chennai,Hyderabad,-40.99,01/10/2024,NULL,NULL
SHO0806,FEDEX,,Delayed,Mumbai,Bangalore,429.18,06/11/2025,11/11/2025,NULL
SHO0807,FEDEX,11/29/2024,In Transit,Mumbai,Chennai,304.2,01/12/2024,NULL,NULL
SHO0808,FEDEX,04/12/2025,In Transit,Chennai,Mumbai,-63.2,12/08/2025,NULL,NULL
SHO0810,BLUEDART,,Pending,Hyderabad,Pune,111.22,09/26/2025,NULL,NULL
,BLUEDART,,Accepted,Bangalore,Hyderabad,410.38,NULL,01/22/2024,NULL
SHO0813,BLUEDART,11/02/2025,In Transit,Pune,Chennai,NULL,11/09/2025,NULL,NULL
SHO0814,BLUEDART,07/04/2024,Delivered,Chennai,Hyderabad,261.15,04/12/2024,04/13/2024,1
SHO0815,BLUEDART,,In Transit,Mumbai,Chennai,NULL,10/30/2024,NULL,NULL
SHO0818,FEDEX,11/14/2024,Delivered,Delhi,Chennai,115.96,NULL,NULL,NULL
SHO0819,FEDEX,,Pending,Delhi,Hyderabad,331.14,NULL,NULL,NULL
SHO0823,DHL,,Delayed,Delhi,Chennai,192.89,07/04/2024,07/09/2024,NULL
SHO0825,FEDEX,10/18/2025,Delivered,Chennai,Bangalore,37.5,NULL,10/24/2025,NULL
SHO0828,DHL,01/21/2025,Delivered,Chennai,Mumbai,143.61,NULL,01/29/2025,NULL
SHO0829,BLUEDART,,UNKNOWN,Hyderabad,Chennai,204.25,07/31/2025,NULL,NULL
,BLUEDART,06/08/2024,Accepted,Delhi,Chennai,244.68,08/09/2024,NULL,NULL
SHO0831,FEDEX,12/01/2025,UNKNOWN,Delhi,Pune,211.62,NULL,NULL,NULL
SHO0832,BLUEDART,,Delayed,Pune,Bangalore,420.65,04/28/2026,08/05/2026,NULL
SHO0834,BLUEDART,,Accepted,Chennai,Pune,309.75,12/10/2024,NULL,NULL
SHO0840,DHL,08/03/2024,Delivered,Chennai,Bangalore,171.63,08/10/2024,NULL,NULL
SHO0841,DHL,02/02/2024,Delayed,Mumbai,Delhi,NULL,02/09/2024,12/02/2024,NULL
SHO0842,BLUEDART,,In Transit,Delhi,Pune,195.79,06/15/2024,NULL,NULL
SHO0843,BLUEDART,08/12/2025,Delivered,Mumbai,Bangalore,172.28,08/17/2025,NULL,NULL
SHO0844,BLUEDART,12/03/2025,Delivered,Pune,Chennai,76.23,03/18/2025,03/22/2025,4
SHO0846,DHL,11/10/2024,UNKNOWN,Hyderabad,Mumbai,27.06,NULL,11/20/2024,NULL
SHO0849,FEDEX,,Pending,Chennai,Pune,355.98,09/19/2025,NULL,NULL
SHO0851,DHL,11/02/2025,UNKNOWN,Delhi,Pune,154.59,11/04/2025,NULL,NULL
SHO0852,FEDEX,11/03/2025,In Transit,Pune,Mumbai,350.4,03/13/2025,NULL,NULL
SHO0854,FEDEX,04/20/2025,In Transit,Mumbai,Pune,-56.89,04/25/2025,NULL,NULL
SHO0856,DHL,06/04/2024,Delayed,Pune,Bangalore,341.54,04/13/2024,04/21/2024,NULL
SHO0859,DHL,04/29/2025,UNKNOWN,Delhi,Bangalore,361.22,NULL,NULL,NULL
SHO0860,FEDEX,,In Transit,Delhi,Pune,-69.14,02/25/2025,NULL,NULL
,BLUEDART,06/03/2024,Pending,Delhi,Hyderabad,86.94,03/13/2024,NULL,NULL
SHO0863,DHL,,In Transit,Bangalore,Mumbai,-31.81,08/04/2025,NULL,NULL
SHO0868,FEDEX,04/03/2025,In Transit,Chennai,Mumbai,29.55,03/06/2025,NULL,NULL
SHO0870,DHL,,Accepted,Mumbai,Delhi,58.8,01/15/2026,NULL,NULL
SHO0871,BLUEDART,,Delayed,Mumbai,Hyderabad,484.23,04/01/2026,04/03/2026,NULL
SHO0872,BLUEDART,,Delivered,Mumbai,Chennai,161.91,NULL,NULL,NULL
SHO0876,BLUEDART,,In Transit,Hyderabad,Bangalore,195.67,10/16/2025,NULL,NULL
SHO0880,BLUEDART,08/21/2024,Delivered,Pune,Bangalore,37.47,NULL,08/26/2024,NULL
,DHL,,Pending,Pune,Chennai,63.82,08/07/2025,NULL,NULL
SHO0883,DHL,07/20/2024,Pending,Delhi,Pune,NULL,07/22/2024,NULL,NULL
SHO0885,FEDEX,11/09/2024,In Transit,Delhi,Bangalore,NULL,09/17/2024,NULL,NULL
SHO0886,BLUEDART,06/16/2024,Delayed,Mumbai,Chennai,-41.98,06/21/2024,06/26/2024,NULL
SHO0887,BLUEDART,02/23/2026,Pending,Delhi,Mumbai,193.69,02/03/2026,NULL,NULL
SHO0888,DHL,,Pending,Chennai,Hyderabad,489.07,06/12/2024,NULL,NULL
SHO0893,BLUEDART,04/03/2026,Delivered,Pune,Mumbai,159.99,03/07/2026,07/03/2026,118
SHO0894,BLUEDART,05/23/2024,Delivered,Delhi,Pune,366.55,05/30/2024,NULL,NULL
SHO0895,BLUEDART,,Accepted,Delhi,Mumbai,460.96,09/13/2025,12/09/2025,NULL
SHO0897,DHL,,Pending,Chennai,Hyderabad,410.85,03/30/2026,NULL,NULL
SHO0898,FEDEX,,In Transit,Bangalore,Hyderabad,-37.65,11/04/2025,NULL,NULL
SHO0899,FEDEX,04/28/2026,In Transit,Pune,Bangalore,-69.05,01/05/2026,NULL,NULL
SHO0900,DHL,06/20/2026,Delivered,Chennai,Delhi,423.0,06/23/2026,NULL,NULL
SHO0903,BLUEDART,,Delayed,Bangalore,Chennai,358.83,06/05/2024,05/14/2024,NULL
SHO0904,FEDEX,04/12/2025,Delayed,Chennai,Pune,-75.79,04/17/2025,04/24/2025,NULL
SHO0905,DHL,,Pending,Bangalore,Mumbai,NULL,NULL,NULL,NULL
SHO0906,DHL,02/19/2026,Delayed,Bangalore,Mumbai,-44.51,NULL,02/27/2026,NULL
SHO0911,FEDEX,,In Transit,Delhi,Bangalore,51.21,NULL,NULL,NULL
,FEDEX,,In Transit,Hyderabad,Mumbai,303.5,03/14/2025,NULL,NULL
SHO0914,FEDEX,,Pending,Chennai,Delhi,-11.66,NULL,NULL,NULL
SHO0916,DHL,12/30/2025,In Transit,Pune,Bangalore,-6.75,03/01/2026,NULL,NULL
SHO0917,BLUEDART,,Delivered,Hyderabad,Delhi,NULL,NULL,05/13/2026,NULL
SHO0919,BLUEDART,12/10/2024,Delayed,Mumbai,Hyderabad,NULL,NULL,10/22/2024,NULL
SHO0922,DHL,,Delivered,Hyderabad,Chennai,79.77,05/29/2024,NULL,NULL
SHO0923,DHL,04/10/2025,Delayed,Chennai,Bangalore,-39.17,04/17/2025,04/23/2025,NULL
SHO0924,FEDEX,,Delayed,Delhi,Hyderabad,-28.63,06/26/2025,07/06/2025,NULL
SHO0926,DHL,,Accepted,Bangalore,Mumbai,405.7,02/08/2025,NULL,NULL
,DHL,04/30/2024,Delivered,Chennai,Pune,58.4,NULL,NULL,NULL
SHO0928,FEDEX,,Accepted,Bangalore,Mumbai,45.3,11/19/2025,11/20/2025,NULL
SHO0930,BLUEDART,10/02/2026,In Transit,Delhi,Chennai,372.96,02/13/2026,NULL,NULL
SHO0931,DHL,,In Transit,Bangalore,Pune,101.5,10/21/2025,NULL,NULL
SHO0932,FEDEX,,Delayed,Hyderabad,Delhi,-15.34,NULL,NULL,NULL
SHO0933,DHL,,Delivered,Bangalore,Chennai,154.69,06/20/2026,NULL,NULL
SHO0935,DHL,10/25/2025,Delivered,Hyderabad,Chennai,45.26,10/27/2025,NULL,NULL
SHO0936,BLUEDART,,Pending,Chennai,Mumbai,435.39,10/09/2025,NULL,NULL
SHO0937,DHL,,Delayed,Delhi,Bangalore,475.69,01/03/2025,09/01/2025,NULL
SHO0938,DHL,07/01/2026,In Transit,Chennai,Hyderabad,336.19,01/14/2026,NULL,NULL
,FEDEX,12/13/2024,Pending,Bangalore,Pune,356.05,12/19/2024,NULL,NULL
SHO0945,BLUEDART,,In Transit,Pune,Hyderabad,97.63,12/06/2024,NULL,NULL
SHO0946,FEDEX,,In Transit,Pune,Delhi,252.91,09/11/2025,NULL,NULL
SHO0947,DHL,,In Transit,Delhi,Mumbai,316.16,04/26/2024,NULL,NULL
SHO0948,BLUEDART,,Pending,Chennai,Mumbai,467.53,03/20/2026,NULL,NULL
SHO0949,FEDEX,10/04/2026,Accepted,Pune,Chennai,447.61,04/17/2026,NULL,NULL
SHO0951,FEDEX,,In Transit,Chennai,Mumbai,97.42,NULL,NULL,NULL
SHO0953,FEDEX,,Accepted,Bangalore,Chennai,23.41,NULL,NULL,NULL
SHO0954,BLUEDART,07/30/2024,UNKNOWN,Hyderabad,Chennai,291.44,01/08/2024,NULL,NULL
SHO0956,BLUEDART,,Delivered,Delhi,Hyderabad,347.25,06/22/2026,06/26/2026,4
SHO0957,DHL,02/12/2024,Delivered,Bangalore,Mumbai,364.93,NULL,02/16/2024,NULL
SHO0960,FEDEX,,UNKNOWN,Bangalore,Hyderabad,366.09,04/04/2025,NULL,NULL
SHO0964,DHL,07/31/2025,Pending,Bangalore,Pune,-37.12,07/08/2025,NULL,NULL
SHO0969,BLUEDART,,UNKNOWN,Mumbai,Pune,115.86,07/26/2024,NULL,NULL
SHO0973,FEDEX,,In Transit,Pune,Bangalore,11.8,01/10/2025,NULL,NULL
SHO0976,BLUEDART,,Delivered,Hyderabad,Mumbai,379.81,10/28/2024,10/31/2024,3
SHO0977,BLUEDART,11/22/2024,Delayed,Pune,Chennai,-49.83,11/25/2024,11/30/2024,NULL
SHO0981,BLUEDART,,Delayed,Delhi,Bangalore,258.0,03/18/2024,NULL,NULL
SHO0982,DHL,03/21/2026,Delivered,Pune,Chennai,55.18,03/23/2026,NULL,NULL
SHO0983,FEDEX,04/06/2026,Accepted,Bangalore,Chennai,-44.47,06/07/2026,NULL,NULL
SHO0985,DHL,11/01/2025,Delivered,Chennai,Pune,65.97,11/04/2025,03/11/2025,0
SHO0986,BLUEDART,,Delivered,Mumbai,Pune,-28.83,NULL,10/02/2026,NULL
SHO0987,FEDEX,11/03/2024,Delivered,Delhi,Chennai,203.67,NULL,11/10/2024,NULL
