shipment_id,carrier,ship_date,status,origin,destination,freight_cost,Expected Delivery Date,Delivered_Date,delay_days
SHO0584,DHL,04/30/2025,In Transit,Hyderabad,Delhi,219.18,NULL,NULL,NULL
SHO0585,FEDEX,04/05/2025,Accepted,Hyderabad,Chennai,243.9,09/04/2025,NULL,NULL
SHO0587,BLUEDART,06/06/2026,In Transit,Chennai,Bangalore,488.5,06/09/2026,NULL,NULL
SHO0590,DHL,11/13/2024,In Transit,Hyderabad,Delhi,394.38,11/20/2024,NULL,NULL
SHO0593,DHL,02/09/2024,Accepted,Mumbai,Pune,11.6,09/09/2024,NULL,NULL
SHO0595,FEDEX,05/26/2026,In Transit,Bangalore,Mumbai,150.07,05/28/2026,NULL,NULL
SHO0596,BLUEDART,05/23/2024,Pending,Hyderabad,Chennai,395.85,05/26/2024,NULL,NULL
SHO0598,BLUEDART,02/03/2025,Delivered,Bangalore,Pune,98.83,05/02/2025,02/03/2025,0
SHO0600,BLUEDART,05/03/2024,Accepted,Mumbai,Chennai,43.99,NULL,NULL,NULL
SHO0603,BLUEDART,06/07/2025,Delivered,Mumbai,Chennai,350.25,06/13/2025,11/06/2025,146
SHO0606,BLUEDART,09/14/2025,Accepted,Bangalore,Hyderabad,141.26,09/18/2025,NULL,NULL
SHO0607,DHL,06/26/2024,Pending,Hyderabad,Pune,238.33,NULL,NULL,NULL
SHO0608,DHL,08/13/2025,Pending,Delhi,Mumbai,481.28,08/16/2025,NULL,NULL
SHO0611,FEDEX,01/28/2025,Pending,Mumbai,Delhi,98.53,03/02/2025,NULL,NULL
SHO0615,FEDEX,01/21/2026,In Transit,Chennai,Delhi,356.43,01/28/2026,NULL,NULL
SHO0616,FEDEX,01/07/2024,Delayed,Bangalore,Delhi,393.51,NULL,11/01/2024,NULL
SHO0617,DHL,05/29/2025,Delayed,Mumbai,Hyderabad,181.38,06/01/2025,NULL,NULL
SHO0622,BLUEDART,10/15/2025,Accepted,Hyderabad,Pune,106.87,10/22/2025,NULL,NULL
SHO0624,FEDEX,02/05/2026,Delivered,Pune,Mumbai,497.86,05/07/2026,07/05/2026,59
SHO0625,FEDEX,06/13/2024,In Transit,Bangalore,Pune,443.54,NULL,NULL,NULL
SHO0627,FEDEX,09/22/2024,Delayed,Hyderabad,Delhi,88.77,NULL,NULL,NULL
SHO0628,BLUEDART,11/14/2024,Delayed,Bangalore,Pune,262.23,11/17/2024,11/24/2024,NULL
SHO0630,FEDEX,06/12/2025,Delayed,Delhi,Bangalore,78.6,NULL,12/23/2025,NULL
SHO0634,BLUEDART,01/20/2025,In Transit,Pune,Delhi,314.08,01/23/2025,NULL,NULL
SHO0636,FEDEX,10/08/2024,Delivered,Bangalore,Mumbai,298.85,10/12/2024,10/10/2024,0
SHO0639,BLUEDART,01/06/2026,Pending,Pune,Delhi,323.23,03/06/2026,NULL,NULL
SHO0642,FEDEX,09/08/2025,Pending,Hyderabad,Delhi,45.3,09/12/2025,NULL,NULL
SHO0645,FEDEX,01/06/2025,In Transit,Bangalore,Pune,371.28,NULL,NULL,NULL
SHO0650,DHL,07/21/2025,Pending,Bangalore,Delhi,388.84,NULL,NULL,NULL
SHO0651,BLUEDART,01/15/2024,Pending,Pune,Chennai,30.31,NULL,NULL,NULL
SHO0656,FEDEX,03/14/2025,Delayed,Delhi,Mumbai,231.13,NULL,03/20/2025,NULL
SHO0657,DHL,05/16/2024,In Transit,Delhi,Pune,164.21,05/20/2024,NULL,NULL
SHO0659,FEDEX,01/25/2026,Delayed,Mumbai,Bangalore,171.91,01/29/2026,03/02/2026,NULL
SHO0661,DHL,10/07/2024,In Transit,Mumbai,Pune,458.88,12/10/2024,NULL,NULL
SHO0662,DHL,05/05/2025,Delayed,Delhi,Chennai,215.72,05/12/2025,05/13/2025,NULL
SHO0668,FEDEX,07/29/2025,Delivered,Chennai,Mumbai,146.34,08/04/2025,08/06/2025,2
SHO0673,FEDEX,08/25/2024,Delivered,Hyderabad,Chennai,341.25,08/29/2024,08/29/2024,0
SHO0674,BLUEDART,11/13/2024,Delayed,Delhi,Pune,433.45,11/18/2024,11/28/2024,NULL
SHO0675,BLUEDART,04/12/2024,In Transit,Pune,Bangalore,142.71,NULL,NULL,NULL
SHO0676,DHL,01/23/2026,Accepted,Pune,Bangalore,116.27,01/30/2026,NULL,NULL
SHO0677,DHL,12/09/2025,In Transit,Pune,Bangalore,283.94,12/11/2025,NULL,NULL
SHO0682,FEDEX,10/03/2025,Pending,Delhi,Chennai,322.18,NULL,NULL,NULL
SHO0683,BLUEDART,03/07/2025,Accepted,Mumbai,Bangalore,53.47,NULL,NULL,NULL
SHO0684,DHL,01/06/2025,Pending,Hyderabad,Pune,194.88,01/09/2025,NULL,NULL
SHO0686,BLUEDART,03/16/2024,Pending,Pune,Bangalore,405.71,03/19/2024,NULL,NULL
SHO0690,DHL,03/05/2025,In Transit,Bangalore,Mumbai,298.57,05/08/2025,NULL,NULL
SHO0692,DHL,02/16/2024,Delayed,Chennai,Mumbai,102.46,02/20/2024,02/21/2024,NULL
SHO0695,FEDEX,12/13/2024,In Transit,Mumbai,Hyderabad,128.98,NULL,NULL,NULL
SHO0696,BLUEDART,04/04/2026,Delayed,Mumbai,Pune,2.72,08/04/2026,04/17/2026,NULL
SHO0699,BLUEDART,12/17/2025,Accepted,Pune,Delhi,245.26,12/20/2025,NULL,NULL
SHO0700,FEDEX,10/19/2025,Pending,Mumbai,Chennai,442.07,10/24/2025,NULL,NULL
SHO0702,DHL,03/04/2024,Delivered,Chennai,Mumbai,129.67,03/09/2024,03/14/2024,5
SHO0703,DHL,03/24/2024,In Transit,Delhi,Chennai,426.79,NULL,NULL,NULL
SHO0706,FEDEX,09/26/2024,Pending,Pune,Chennai,338.93,NULL,NULL,NULL
SHO0708,DHL,10/26/2025,Pending,Bangalore,Mumbai,160.15,NULL,NULL,NULL
SHO0713,FEDEX,03/16/2025,In Transit,Hyderabad,Bangalore,242.33,NULL,NULL,NULL
SHO0714,BLUEDART,11/21/2024,Pending,Hyderabad,Chennai,11.9,NULL,NULL,NULL
SHO0717,BLUEDART,03/25/2024,Delayed,Pune,Mumbai,283.91,04/01/2024,11/04/2024,NULL
SHO0718,FEDEX,04/13/2024,Pending,Hyderabad,Chennai,381.36,04/18/2024,NULL,NULL
SHO0719,DHL,01/11/2024,Delayed,Hyderabad,Mumbai,302.61,01/18/2024,01/28/2024,NULL
SHO0722,FEDEX,04/12/2025,Accepted,Hyderabad,Delhi,434.64,12/08/2025,NULL,NULL
SHO0723,FEDEX,02/04/2026,In Transit,Mumbai,Bangalore,393.22,10/02/2026,NULL,NULL
SHO0725,DHL,01/15/2025,Delayed,Bangalore,Delhi,372.12,NULL,01/18/2025,NULL
SHO0730,FEDEX,05/13/2026,In Transit,Bangalore,Pune,463.87,NULL,NULL,NULL
SHO0732,FEDEX,05/21/2024,Pending,Delhi,Hyderabad,187.2,05/24/2024,NULL,NULL
SHO0735,BLUEDART,02/17/2026,In Transit,Chennai,Delhi,330.94,NULL,NULL,NULL
SHO0736,DHL,03/11/2024,In Transit,Mumbai,Hyderabad,165.39,NULL,NULL,NULL
SHO0737,DHL,05/02/2025,Delivered,Delhi,Pune,227.91,06/05/2025,05/08/2025,0
SHO0738,FEDEX,10/26/2025,In Transit,Pune,Hyderabad,344.56,10/31/2025,NULL,NULL
SHO0743,FEDEX,05/30/2025,Delayed,Hyderabad,Bangalore,357.9,NULL,06/03/2025,NULL
SHO0745,BLUEDART,05/24/2025,Delayed,Hyderabad,Mumbai,61.73,05/31/2025,NULL,NULL
SHO0747,BLUEDART,03/25/2026,Pending,Pune,Chennai,248.66,03/29/2026,NULL,NULL
SHO0748,BLUEDART,11/06/2024,Pending,Chennai,Hyderabad,87.19,NULL,NULL,NULL
SHO0751,BLUEDART,04/03/2026,Pending,Mumbai,Delhi,0.72,04/06/2026,NULL,NULL
SHO0752,DHL,08/04/2024,Delayed,Mumbai,Chennai,225.41,NULL,NULL,NULL
SHO0754,FEDEX,04/18/2025,Delivered,Bangalore,Pune,362.54,04/24/2025,04/29/2025,5
SHO0758,DHL,06/23/2024,Pending,Hyderabad,Delhi,350.17,06/29/2024,NULL,NULL
SHO0759,FEDEX,04/20/2025,Accepted,Bangalore,Pune,391.83,04/23/2025,NULL,NULL
SHO0760,BLUEDART,12/29/2024,Delayed,Mumbai,Pune,191.39,01/05/2025,01/13/2025,NULL
SHO0769,DHL,01/07/2025,Pending,Delhi,Pune,60.01,07/07/2025,NULL,NULL
SHO0770,FEDEX,02/03/2024,In Transit,Bangalore,Pune,164.42,02/06/2024,NULL,NULL
SHO0771,DHL,04/04/2026,Pending,Mumbai,Pune,444.51,04/11/2026,NULL,NULL
SHO0773,DHL,05/30/2026,In Transit,Chennai,Bangalore,315.53,06/06/2026,NULL,NULL
SHO0774,DHL,09/22/2025,Accepted,Mumbai,Pune,124.04,09/26/2025,NULL,NULL
SHO0775,BLUEDART,04/01/2026,Delayed,Chennai,Pune,426.49,04/04/2026,04/05/2026,NULL
SHO0779,DHL,08/25/2025,Accepted,Delhi,Mumbai,94.24,08/27/2025,NULL,NULL
SHO0780,FEDEX,06/29/2025,Delayed,Hyderabad,Chennai,303.03,07/01/2025,10/07/2025,NULL
SHO0785,DHL,10/10/2024,Pending,Chennai,Pune,239.84,10/12/2024,NULL,NULL
SHO0786,BLUEDART,08/26/2024,Delayed,Bangalore,Pune,299.67,NULL,09/07/2024,NULL
SHO0787,BLUEDART,01/05/2026,Delayed,Delhi,Bangalore,268.34,09/01/2026,11/01/2026,NULL
SHO0791,DHL,11/06/2025,Pending,Chennai,Mumbai,221.79,11/10/2025,NULL,NULL
SHO0792,FEDEX,12/10/2025,In Transit,Delhi,Pune,178.1,12/15/2025,NULL,NULL
SHO0794,FEDEX,05/31/2024,Pending,Mumbai,Bangalore,206.64,NULL,NULL,NULL
SHO0799,DHL,03/16/2025,Pending,Bangalore,Hyderabad,81.39,03/22/2025,NULL,NULL
SHO0809,FEDEX,12/02/2025,Accepted,Mumbai,Chennai,449.17,NULL,NULL,NULL
SHO0811,BLUEDART,06/15/2025,In Transit,Pune,Hyderabad,130.02,NULL,NULL,NULL
SHO0816,FEDEX,01/01/2026,Delayed,Delhi,Bangalore,182.32,01/07/2026,08/01/2026,NULL
SHO0817,DHL,07/31/2024,Accepted,Chennai,Hyderabad,466.41,08/06/2024,NULL,NULL
SHO0820,DHL,06/19/2024,In Transit,Chennai,Pune,173.81,06/21/2024,NULL,NULL
SHO0821,DHL,03/21/2025,In Transit,Delhi,Pune,337.57,NULL,NULL,NULL
SHO0822,BLUEDART,06/15/2025,Pending,Bangalore,Delhi,65.72,06/20/2025,NULL,NULL
SHO0824,FEDEX,06/23/2026,In Transit,Bangalore,Chennai,120.08,06/25/2026,NULL,NULL
SHO0826,FEDEX,11/09/2025,Accepted,Chennai,Bangalore,480.66,NULL,NULL,NULL
SHO0827,BLUEDART,06/17/2024,Pending,Hyderabad,Delhi,427.28,06/21/2024,NULL,NULL
SHO0833,BLUEDART,12/23/2025,Delivered,Bangalore,Hyderabad,22.61,12/26/2025,12/25/2025,0
SHO0835,BLUEDART,03/07/2024,Accepted,Bangalore,Pune,398.53,NULL,NULL,NULL
SHO0836,BLUEDART,11/14/2024,In Transit,Bangalore,Pune,245.12,11/16/2024,NULL,NULL
SHO0837,BLUEDART,11/21/2024,Pending,Pune,Delhi,283.44,11/23/2024,NULL,NULL
SHO0838,BLUEDART,11/13/2024,Delayed,Hyderabad,Delhi,140.0,11/17/2024,NULL,NULL
SHO0839,BLUEDART,04/04/2024,Pending,Mumbai,Delhi,125.99,NULL,NULL,NULL
SHO0845,BLUEDART,11/10/2025,In Transit,Hyderabad,Delhi,377.37,11/12/2025,NULL,NULL
SHO0847,BLUEDART,12/16/2025,In Transit,Bangalore,Mumbai,449.44,12/23/2025,NULL,NULL
SHO0848,FEDEX,03/09/2025,In Transit,Delhi,Chennai,229.79,NULL,NULL,NULL
SHO0850,FEDEX,11/14/2024,In Transit,Hyderabad,Mumbai,311.66,11/19/2024,NULL,NULL
SHO0853,DHL,02/16/2026,In Transit,Mumbai,Bangalore,424.78,02/18/2026,NULL,NULL
SHO0855,DHL,02/07/2024,In Transit,Chennai,Delhi,126.99,07/04/2024,NULL,NULL
SHO0857,BLUEDART,11/02/2024,Delayed,Chennai,Mumbai,109.42,NULL,NULL,NULL
SHO0858,FEDEX,01/23/2024,Delayed,Mumbai,Chennai,471.21,01/27/2024,01/29/2024,NULL
SHO0862,FEDEX,04/22/2026,Pending,Delhi,Mumbai,8.03,04/29/2026,NULL,NULL
SHO0864,BLUEDART,03/17/2025,In Transit,Delhi,Bangalore,497.58,NULL,NULL,NULL
SHO0865,DHL,08/11/2024,In Transit,Pune,Chennai,495.44,08/17/2024,NULL,NULL
SHO0866,DHL,10/12/2024,In Transit,Mumbai,Bangalore,366.89,NULL,NULL,NULL
SHO0867,FEDEX,10/20/2024,Accepted,Mumbai,Chennai,456.24,10/23/2024,NULL,NULL
SHO0869,FEDEX,06/19/2024,Pending,Chennai,Hyderabad,282.79,NULL,NULL,NULL
SHO0873,BLUEDART,02/13/2025,Delivered,Pune,Mumbai,457.89,02/20/2025,02/25/2025,5
SHO0874,FEDEX,05/25/2024,In Transit,Bangalore,Delhi,381.42,05/28/2024,NULL,NULL
SHO0875,FEDEX,04/12/2024,Delivered,Delhi,Chennai,181.22,12/08/2024,12/10/2024,2
SHO0877,DHL,08/20/2025,In Transit,Pune,Delhi,6.05,08/22/2025,NULL,NULL
SHO0878,FEDEX,08/24/2025,Accepted,Bangalore,Hyderabad,210.64,08/30/2025,NULL,NULL
SHO0879,DHL,12/16/2024,In Transit,Bangalore,Pune,99.4,12/19/2024,NULL,NULL
SHO0882,BLUEDART,10/11/2024,Delayed,Delhi,Bangalore,351.0,NULL,10/20/2024,NULL
SHO0884,DHL,03/07/2026,Delivered,Bangalore,Mumbai,32.98,03/14/2026,03/19/2026,5
SHO0889,DHL,01/14/2026,In Transit,Delhi,Mumbai,400.95,01/18/2026,NULL,NULL
SHO0890,FEDEX,04/12/2025,Accepted,Bangalore,Hyderabad,79.04,NULL,NULL,NULL
SHO0891,BLUEDART,09/24/2025,Pending,Hyderabad,Delhi,175.26,09/28/2025,NULL,NULL
SHO0892,DHL,12/05/2025,Delivered,Bangalore,Mumbai,202.48,12/09/2025,12/13/2025,4
SHO0896,DHL,02/02/2024,Pending,Chennai,Mumbai,426.39,06/02/2024,NULL,NULL
SHO0901,DHL,08/23/2024,Delivered,Delhi,Mumbai,41.11,08/27/2024,08/27/2024,0
SHO0902,FEDEX,06/07/2026,Delivered,Pune,Chennai,415.43,10/06/2026,06/14/2026,0
SHO0907,BLUEDART,06/19/2026,Delayed,Hyderabad,Mumbai,376.2,06/21/2026,06/29/2026,NULL
SHO0908,FEDEX,02/21/2025,Delayed,Pune,Delhi,232.9,NULL,03/08/2025,NULL
SHO0909,FEDEX,05/17/2024,Accepted,Chennai,Mumbai,269.9,05/24/2024,NULL,NULL
SHO0910,BLUEDART,05/04/2025,Pending,Bangalore,Pune,354.26,05/10/2025,NULL,NULL
SHO0913,BLUEDART,06/14/2024,In Transit,Pune,Delhi,107.07,06/20/2024,NULL,NULL
SHO0915,BLUEDART,11/15/2025,Accepted,Mumbai,Pune,118.58,11/21/2025,NULL,NULL
SHO0918,BLUEDART,06/19/2024,In Transit,Hyderabad,Bangalore,12.07,NULL,NULL,NULL
SHO0920,BLUEDART,01/08/2024,Delivered,Bangalore,Delhi,275.61,08/03/2024,08/01/2024,0
SHO0921,DHL,02/04/2025,Pending,Bangalore,Mumbai,32.16,02/08/2025,NULL,NULL
SHO0925,FEDEX,09/14/2024,Delivered,Bangalore,Delhi,214.54,09/19/2024,09/21/2024,2
SHO0929,BLUEDART,09/11/2024,In Transit,Delhi,Mumbai,178.68,09/13/2024,NULL,NULL
SHO0934,FEDEX,03/25/2024,In Transit,Chennai,Bangalore,499.67,03/30/2024,NULL,NULL
SHO0939,DHL,04/04/2025,Pending,Pune,Bangalore,297.16,NULL,NULL,NULL
SHO0940,BLUEDART,05/17/2025,In Transit,Pune,Bangalore,328.45,05/20/2025,NULL,NULL
SHO0941,BLUEDART,02/23/2026,Pending,Mumbai,Hyderabad,488.5,03/01/2026,NULL,NULL
SHO0942,DHL,01/17/2026,Delayed,Chennai,Mumbai,344.88,01/20/2026,01/30/2026,NULL
SHO0943,BLUEDART,01/25/2025,Delivered,Mumbai,Chennai,195.16,01/29/2025,01/29/2025,0
SHO0950,BLUEDART,10/20/2025,In Transit,Mumbai,Bangalore,83.89,10/23/2025,NULL,NULL
SHO0952,BLUEDART,10/18/2025,In Transit,Chennai,Hyderabad,348.77,10/24/2025,NULL,NULL
SHO0955,FEDEX,04/26/2026,In Transit,Hyderabad,Chennai,135.63,05/01/2026,NULL,NULL
SHO0958,FEDEX,10/18/2024,Pending,Bangalore,Mumbai,86.13,10/24/2024,NULL,NULL
SHO0959,DHL,02/06/2024,Pending,Hyderabad,Bangalore,197.72,02/08/2024,NULL,NULL
SHO0961,FEDEX,04/18/2025,In Transit,Hyderabad,Mumbai,442.91,04/20/2025,NULL,NULL
SHO0962,FEDEX,03/12/2024,Accepted,Pune,Chennai,62.55,NULL,NULL,NULL
SHO0963,DHL,01/11/2026,In Transit,Chennai,Hyderabad,134.82,NULL,NULL,NULL
SHO0965,BLUEDART,10/13/2025,Pending,Delhi,Mumbai,197.89,NULL,NULL,NULL
SHO0966,FEDEX,01/27/2026,Delayed,Hyderabad,Mumbai,170.41,01/31/2026,03/02/2026,NULL
SHO0967,FEDEX,04/16/2025,Delivered,Mumbai,Chennai,182.34,04/21/2025,04/26/2025,5
SHO0968,BLUEDART,01/07/2025,Pending,Bangalore,Chennai,237.96,NULL,NULL,NULL
SHO0970,DHL,02/26/2026,Delayed,Delhi,Bangalore,291.92,04/03/2026,03/08/2026,NULL
SHO0971,BLUEDART,11/23/2025,Delayed,Chennai,Pune,376.44,11/25/2025,11/26/2025,NULL
SHO0972,DHL,11/19/2024,Pending,Delhi,Bangalore,444.62,11/24/2024,NULL,NULL
SHO0974,FEDEX,05/18/2024,In Transit,Pune,Hyderabad,194.23,05/23/2024,NULL,NULL
SHO0975,DHL,12/18/2024,In Transit,Mumbai,Bangalore,492.93,12/22/2024,NULL,NULL
SHO0978,DHL,01/11/2024,Delivered,Hyderabad,Bangalore,252.72,01/15/2024,01/19/2024,4
SHO0979,FEDEX,05/15/2024,In Transit,Mumbai,Delhi,337.09,05/21/2024,NULL,NULL
SHO0980,BLUEDART,04/10/2026,Delayed,Pune,Hyderabad,387.61,04/12/2026,04/16/2026,NULL
SHO0984,DHL,11/07/2024,Delayed,Bangalore,Pune,412.2,NULL,NULL,NULL
SHO0988,FEDEX,04/08/2025,Delayed,Mumbai,Chennai,2.41,04/13/2025,04/20/2025,NULL
SHO0990,FEDEX,05/13/2025,Pending,Hyderabad,Delhi,339.76,05/18/2025,NULL,NULL
SHO0991,BLUEDART,08/28/2024,Pending,Delhi,Hyderabad,467.14,NULL,NULL,NULL
SHO0993,FEDEX,06/11/2026,In Transit,Bangalore,Hyderabad,287.65,NULL,NULL,NULL
SHO0994,BLUEDART,09/16/2025,In Transit,Hyderabad,Bangalore,391.73,NULL,NULL,NULL
SHO0995,DHL,04/18/2025,Pending,Chennai,Mumbai,442.25,04/25/2025,NULL,NULL
SHO1001,DHL,01/10/2026,Delivered,Chennai,Pune,333.93,01/15/2026,01/14/2026,0
SHO1005,FEDEX,12/19/2025,Delayed,Pune,Mumbai,257.32,12/23/2025,NULL,NULL
SHO1006,FEDEX,02/11/2026,Pending,Hyderabad,Delhi,68.64,02/14/2026,NULL,NULL
SHO1007,FEDEX,04/25/2024,Delayed,Hyderabad,Delhi,144.72,NULL,NULL,NULL
SHO1008,DHL,08/03/2025,Accepted,Bangalore,Hyderabad,66.35,NULL,NULL,NULL
SHO1010,DHL,05/27/2026,Delayed,Chennai,Pune,469.14,05/29/2026,NULL,NULL
SHO1013,DHL,01/31/2024,Delayed,Mumbai,Chennai,208.51,02/05/2024,12/02/2024,NULL
SHO1014,DHL,11/18/2025,In Transit,Delhi,Pune,478.65,NULL,NULL,NULL
SHO1015,BLUEDART,01/02/2026,Accepted,Mumbai,Hyderabad,350.67,01/06/2026,NULL,NULL
SHO1017,BLUEDART,03/18/2025,Delayed,Mumbai,Delhi,269.25,NULL,03/27/2025,NULL
SHO1018,BLUEDART,12/15/2024,Pending,Hyderabad,Bangalore,286.96,NULL,NULL,NULL
SHO1020,BLUEDART,02/08/2025,Pending,Delhi,Bangalore,301.0,NULL,NULL,NULL
SHO1021,BLUEDART,03/23/2026,Pending,Hyderabad,Pune,383.96,03/28/2026,NULL,NULL
SHO1023,BLUEDART,01/02/2025,In Transit,Delhi,Mumbai,40.9,06/02/2025,NULL,NULL
SHO1025,FEDEX,02/16/2026,Delayed,Pune,Chennai,195.43,02/22/2026,NULL,NULL
SHO1026,FEDEX,11/13/2024,Pending,Pune,Mumbai,370.75,NULL,NULL,NULL
SHO1027,FEDEX,04/07/2024,Pending,Pune,Bangalore,79.35,10/07/2024,NULL,NULL
SHO1034,FEDEX,11/10/2025,Pending,Hyderabad,Delhi,197.4,11/13/2025,NULL,NULL
SHO1035,BLUEDART,04/05/2025,Pending,Hyderabad,Pune,494.12,05/06/2025,NULL,NULL
SHO1036,DHL,06/10/2026,In Transit,Mumbai,Pune,372.77,NULL,NULL,NULL
SHO1039,FEDEX,01/30/2025,Delivered,Chennai,Mumbai,425.27,02/06/2025,02/06/2025,0
SHO1040,FEDEX,06/09/2025,In Transit,Delhi,Bangalore,101.57,NULL,NULL,NULL
SHO1043,FEDEX,07/04/2025,In Transit,Chennai,Mumbai,4.88,07/10/2025,NULL,NULL
SHO1046,BLUEDART,01/11/2024,Delayed,Chennai,Pune,115.81,01/17/2024,01/22/2024,NULL
SHO1047,DHL,08/21/2025,In Transit,Pune,Bangalore,362.16,08/24/2025,NULL,NULL
SHO1048,FEDEX,09/09/2024,Accepted,Pune,Hyderabad,155.71,12/09/2024,NULL,NULL
SHO1052,BLUEDART,04/08/2025,Delivered,Hyderabad,Pune,384.06,04/13/2025,04/16/2025,3
SHO1055,BLUEDART,06/11/2026,Delayed,Pune,Delhi,280.15,NULL,06/20/2026,NULL
SHO1057,FEDEX,05/27/2025,Pending,Chennai,Pune,439.01,NULL,NULL,NULL
SHO1061,DHL,04/05/2025,Accepted,Mumbai,Hyderabad,262.45,NULL,NULL,NULL
SHO1062,FEDEX,01/15/2025,In Transit,Mumbai,Chennai,188.71,01/20/2025,NULL,NULL
SHO1064,BLUEDART,04/13/2024,Accepted,Hyderabad,Pune,351.72,04/19/2024,NULL,NULL
SHO1069,FEDEX,07/25/2025,Pending,Delhi,Bangalore,435.72,NULL,NULL,NULL
SHO1072,DHL,09/11/2025,Delayed,Chennai,Mumbai,369.48,11/11/2025,11/18/2025,NULL
SHO1073,FEDEX,08/07/2024,In Transit,Mumbai,Bangalore,169.46,08/10/2024,NULL,NULL
SHO1077,BLUEDART,05/23/2025,Pending,Chennai,Pune,49.8,05/27/2025,NULL,NULL
SHO1078,FEDEX,03/04/2025,Delivered,Bangalore,Mumbai,459.69,03/08/2025,11/03/2025,240
SHO1082,FEDEX,06/24/2026,Accepted,Hyderabad,Pune,59.21,06/30/2026,NULL,NULL
SHO1083,FEDEX,05/09/2025,Delivered,Pune,Hyderabad,398.11,05/15/2025,05/16/2025,1
SHO1084,BLUEDART,07/20/2024,In Transit,Chennai,Bangalore,366.43,07/27/2024,NULL,NULL
SHO1087,FEDEX,02/03/2025,Delayed,Chennai,Bangalore,211.02,NULL,03/14/2025,NULL
SHO1089,FEDEX,11/18/2025,In Transit,Hyderabad,Mumbai,161.03,NULL,NULL,NULL
SHO1090,DHL,06/13/2026,Delayed,Pune,Delhi,414.76,06/15/2026,06/19/2026,NULL
SHO1094,FEDEX,01/31/2025,In Transit,Chennai,Mumbai,292.67,02/03/2025,NULL,NULL
SHO1095,FEDEX,11/18/2024,Accepted,Bangalore,Pune,188.82,NULL,NULL,NULL
SHO1096,FEDEX,04/10/2026,Delayed,Pune,Bangalore,375.96,04/17/2026,NULL,NULL
SHO1097,DHL,04/15/2026,In Transit,Bangalore,Delhi,499.58,04/19/2026,NULL,NULL
SHO1099,DHL,10/10/2024,In Transit,Hyderabad,Pune,408.05,10/16/2024,NULL,NULL
SHO1103,FEDEX,05/19/2025,Pending,Chennai,Hyderabad,57.99,NULL,NULL,NULL
SHO1107,DHL,02/24/2025,In Transit,Delhi,Mumbai,302.52,03/03/2025,NULL,NULL
SHO1108,BLUEDART,05/15/2025,In Transit,Hyderabad,Chennai,173.72,05/19/2025,NULL,NULL
SHO1109,FEDEX,05/24/2024,In Transit,Pune,Mumbai,82.01,05/29/2024,NULL,NULL
SHO1110,BLUEDART,03/02/2025,In Transit,Delhi,Chennai,13.07,NULL,NULL,NULL
SHO1111,DHL,01/08/2026,In Transit,Pune,Mumbai,222.78,01/15/2026,NULL,NULL
SHO1113,DHL,07/10/2024,Delayed,Mumbai,Hyderabad,344.92,NULL,07/24/2024,NULL
SHO1114,FEDEX,07/19/2024,In Transit,Mumbai,Bangalore,108.33,07/23/2024,NULL,NULL
SHO1115,DHL,08/24/2024,In Transit,Chennai,Hyderabad,422.6,08/27/2024,NULL,NULL
SHO1118,DHL,04/12/2024,Delayed,Mumbai,Delhi,212.15,04/15/2024,04/25/2024,NULL
SHO1119,BLUEDART,11/14/2025,In Transit,Chennai,Pune,31.68,NULL,NULL,NULL
SHO1121,DHL,06/29/2025,Delayed,Delhi,Pune,316.97,07/04/2025,07/06/2025,NULL
SHO1123,FEDEX,09/12/2025,In Transit,Delhi,Mumbai,457.2,09/14/2025,NULL,NULL
SHO1125,DHL,05/28/2026,Pending,Pune,Bangalore,235.33,NULL,NULL,NULL
SHO1126,DHL,05/17/2025,Accepted,Pune,Chennai,405.98,NULL,NULL,NULL
SHO1127,BLUEDART,06/17/2024,Delivered,Delhi,Chennai,80.26,06/21/2024,06/19/2024,0
SHO1128,BLUEDART,03/24/2024,Delayed,Bangalore,Chennai,319.01,NULL,NULL,NULL
SHO1129,FEDEX,03/24/2026,Pending,Mumbai,Pune,294.45,03/28/2026,NULL,NULL
SHO1132,DHL,08/11/2025,Delayed,Delhi,Mumbai,132.4,NULL,NULL,NULL
SHO1137,BLUEDART,07/08/2024,Delayed,Chennai,Mumbai,99.56,08/11/2024,08/13/2024,NULL
SHO1141,FEDEX,08/09/2024,In Transit,Hyderabad,Delhi,482.44,NULL,NULL,NULL
SHO1143,DHL,10/21/2025,In Transit,Hyderabad,Chennai,499.68,10/23/2025,NULL,NULL
SHO1146,BLUEDART,01/04/2024,Pending,Pune,Chennai,314.47,09/01/2024,NULL,NULL
SHO1147,BLUEDART,10/20/2024,Delayed,Bangalore,Chennai,232.75,NULL,NULL,NULL
SHO1148,DHL,08/09/2025,Pending,Hyderabad,Bangalore,5.77,09/11/2025,NULL,NULL
SHO1149,FEDEX,07/02/2025,In Transit,Hyderabad,Bangalore,465.59,NULL,NULL,NULL
SHO1152,BLUEDART,08/08/2025,Delayed,Hyderabad,Chennai,201.52,NULL,08/20/2025,NULL
SHO1153,FEDEX,03/23/2026,Pending,Chennai,Pune,491.39,03/26/2026,NULL,NULL
SHO1155,FEDEX,05/07/2024,Delayed,Delhi,Bangalore,334.5,07/10/2024,07/15/2024,NULL
SHO1158,DHL,07/08/2024,Accepted,Hyderabad,Pune,372.59,07/11/2024,NULL,NULL
SHO1162,BLUEDART,01/22/2025,In Transit,Mumbai,Bangalore,156.02,01/24/2025,NULL,NULL
